image,brand,brand_item_name,brand_product_url,hahababy_item_name,hahababy_product_url_official,hahababy_product_url_shopee,hahababy_product_url_social,removed,snapshot_url,source,source_url
748278770_17974925175116304_5286498801174917996_n.jpg,倭物やカヤ,あわせ八掛ワンピース / 帯風ベルト,https://www.cayhane.jp/shop/e/ekayaMN_dD_srd/,日式感腰封洋裝,https://www.hahababyselect.com/products/%E6%97%A5%E5%BC%8F%E6%84%9F%E8%85%B0%E5%B0%81%E6%B4%8B%E8%A3%9D,,https://www.facebook.com/hahababyselect/posts/pfbid02wYdrw4DGj92tiV9s5cNXgB1HDS6P7zwPZgst6XEdKtW3np2nD3uP2aD2v2NXKZUFl,,https://web.archive.org/web/20260717162148/https://www.hahababyselect.com/products/%E6%97%A5%E5%BC%8F%E6%84%9F%E8%85%B0%E5%B0%81%E6%B4%8B%E8%A3%9D,6.7.7,https://www.threads.com/@6.7.7/post/Da0h8vlCee_
748343246_2629453927449924_4754122865655939682_n.jpg,DOD,WALLET SHOULDER BAG BOOK,https://www.hmv.co.jp/artist_%E3%83%96%E3%83%A9%E3%83%B3%E3%83%89%E4%BB%98%E9%8C%B2%E3%81%A4%E3%81%8D%E3%83%A0%E3%83%83%E3%82%AF%E6%9C%AC%E3%83%BB%E9%9B%91%E8%AA%8C_000000000447001/item_DOD-WALLET-SHOULDER-BAG-BOOK-BLACK-%E3%80%90%E3%83%AD%E3%83%BC%E3%82%BD%E3%83%B3%E3%83%BBHMV%E9%99%90%E5%AE%9A%E3%80%91_12692786,多功能收納小包,,https://shopee.tw/product/9967105/27971333034,https://www.instagram.com/p/C4AbiLVLnaI/,1,,ANONYMOUS,
749259795_17976532764105522_3424728928561733051_n.jpg,SOU・SOU,高島縮棉40/40 方領上衣六分袖／微笑,https://www.sousou.co.jp/en-tw/products/5113144,三角紗布口水巾,https://www.hahababyselect.com/products/%E4%B8%89%E8%A7%92%E7%B4%97%E5%B8%83%E5%8F%A3%E6%B0%B4%E5%B7%BE,https://shopee.tw/%E3%80%90hahababy%E3%80%91%E4%B8%89%E8%A7%92%E7%B4%97%E5%B8%83%E5%8F%A3%E6%B0%B4%E5%B7%BE-i.780247315.49163177556,,1,https://web.archive.org/web/20260711103746/https://www.hahababyselect.com/products/%E4%B8%89%E8%A7%92%E7%B4%97%E5%B8%83%E5%8F%A3%E6%B0%B4%E5%B7%BE,shan_3345,https://www.threads.com/@shan_3345/post/Da5aGeaAZnZ
749259795_17976532764105522_3424728928561733051_n.jpg,SOU・SOU,高島縮棉40/40 方領上衣六分袖／微笑,https://www.sousou.co.jp/en-tw/products/5113144,雙色超值組-長袖針織純棉包屁衣,https://www.hahababyselect.com/products/%E9%9B%99%E8%89%B2%E8%B6%85%E5%80%BC%E7%B5%84-%E9%95%B7%E8%A2%96%E9%87%9D%E7%B9%94%E7%B4%94%E6%A3%89%E5%8C%85%E5%B1%81%E8%A1%A3,,https://www.instagram.com/hahababyselect/p/C1Jx9zPPOQt/,,https://web.archive.org/web/20260718131454/https://www.hahababyselect.com/products/%E9%9B%99%E8%89%B2%E8%B6%85%E5%80%BC%E7%B5%84-%E9%95%B7%E8%A2%96%E9%87%9D%E7%B9%94%E7%B4%94%E6%A3%89%E5%8C%85%E5%B1%81%E8%A1%A3,shan_3345,https://www.threads.com/@shan_3345/post/Da5aGeaAZnZ
746073496_2045744570149935_3850500364058869292_n.jpg,BEAMS,BEAMS BOY / 女裝 USN 水手 背心,https://www.beams.tw/item/beamsboy/blouson/13060280452/,極簡系列-牛仔工裝口袋背心,https://www.hahababyselect.com/products/%E6%A5%B5%E7%B0%A1%E7%B3%BB%E5%88%97-%E7%89%9B%E4%BB%94%E5%B7%A5%E8%A3%9D%E5%8F%A3%E8%A2%8B%E8%83%8C%E5%BF%83,https://shopee.tw/%E3%80%90hahababy%E3%80%91%E6%A5%B5%E7%B0%A1%E7%B3%BB%E5%88%97-%E7%89%9B%E4%BB%94%E5%B7%A5%E8%A3%9D%E5%8F%A3%E8%A2%8B%E8%83%8C%E5%BF%83-i.780247315.49061243279,https://www.instagram.com/p/DYlnCBhk_xc,,https://web.archive.org/web/20260718132046/https://www.hahababyselect.com/products/%E6%A5%B5%E7%B0%A1%E7%B3%BB%E5%88%97-%E7%89%9B%E4%BB%94%E5%B7%A5%E8%A3%9D%E5%8F%A3%E8%A2%8B%E8%83%8C%E5%BF%83,shan_3345,
746164170_17897962092506529_38006936272516965_n.jpg,Lululemon ,後背扭結造型長袖罩衫,https://shopee.tw/Lululemon-%E5%BE%8C%E8%83%8C%E6%89%AD%E7%B5%90%E9%80%A0%E5%9E%8B%E9%95%B7%E8%A2%96%E7%BD%A9%E8%A1%AB-i.3007297.28336666916,極簡系列-兩穿扭結短版上衣,https://www.hahababyselect.com/products/%E6%A5%B5%E7%B0%A1%E7%B3%BB%E5%88%97-%E5%85%A9%E7%A9%BF%E6%89%AD%E7%B5%90%E7%9F%AD%E7%89%88%E4%B8%8A%E8%A1%A3,https://shopee.tw/product/780247315/54062243528,https://www.facebook.com/watch/?v=1059233749793896,1,,ANONYMOUS,
747207227_27039356509074958_1401552222950505296_n.jpg,SOU・SOU,SOU・SOU×KOKUYO 包中包／SO-SU-U十數黑色,https://www.sousou.co.jp/en-tw/products/6903833,包中包(附背帶),https://www.hahababyselect.com/products/%E5%8C%85%E4%B8%AD%E5%8C%85%E9%99%84%E8%83%8C%E5%B8%B6,https://shopee.tw/%E3%80%90hahababy%E3%80%91-%E5%8C%85%E4%B8%AD%E5%8C%85(%E9%99%84%E8%83%8C%E5%B8%B6)-%E5%A4%9A%E6%AC%BE%E5%8F%AF%E9%81%B8-i.952833437.25038236023,https://www.instagram.com/p/C4aTE3NPaN7,,https://web.archive.org/web/20260718142703/https://www.hahababyselect.com/products/%E5%8C%85%E4%B8%AD%E5%8C%85%E9%99%84%E8%83%8C%E5%B8%B6,ANONYMOUS,
748978364_17978305887107045_9107174749939153373_n.jpg,Shupatto ,燈籠型日常素色秒收環保啪啪包,https://www.uniarts.com/products/shupatto%E7%87%88%E7%B1%A0%E5%9E%8B%E6%97%A5%E5%B8%B8%E7%B4%A0%E8%89%B2%E7%A7%92%E6%94%B6%E7%92%B0%E4%BF%9D%E5%95%AA%E5%95%AA%E5%8C%85-%E5%B0%8F-%E5%A4%9A%E8%89%B2-sh-s514b,隨行肩背摺疊收納袋,https://www.hahababyselect.com/products/%E9%9A%A8%E8%A1%8C%E8%82%A9%E8%83%8C%E6%91%BA%E7%96%8A%E6%94%B6%E7%B4%8D%E8%A2%8B,https://shopee.tw/%E3%80%90hahababy%E3%80%91%E9%9A%A8%E8%A1%8C%E8%82%A9%E8%83%8C%E6%91%BA%E7%96%8A%E6%94%B6%E7%B4%8D%E8%A2%8B-i.780247315.45863924530,,,https://web.archive.org/web/20260718183216/https://www.hahababyselect.com/products/%E9%9A%A8%E8%A1%8C%E8%82%A9%E8%83%8C%E6%91%BA%E7%96%8A%E6%94%B6%E7%B4%8D%E8%A2%8B,uni._.9356,https://www.threads.com/@uni._.9356/post/Da8EdD0k1Cr
748829457_18146252104496808_8938353588799350948_n.webp,one way,セパレートデニムパンツ,https://wear.jp/item/71060924/,大人牛仔兩截剪裁寬褲,https://www.hahababyselect.com/products/%E5%A4%A7%E4%BA%BA%E7%89%9B%E4%BB%94%E5%85%A9%E6%88%AA%E5%89%AA%E8%A3%81%E5%AF%AC%E8%A4%B2,https://shopee.tw/%E3%80%90hahababy%E3%80%91%E5%A4%A7%E4%BA%BA%E7%89%9B%E4%BB%94%E5%85%A9%E6%88%AA%E5%89%AA%E8%A3%81%E5%AF%AC%E8%A4%B2-i.780247315.48562277383,https://www.facebook.com/hahababyselect/posts/pfbid0TpC5KrevoxekmVjkRVsxyqofWhJ3pVwybdHBNwYTBWjqHLfXAKL3gogubVUi1Xeql,,https://web.archive.org/web/20260718184809/https://www.hahababyselect.com/products/%E5%A4%A7%E4%BA%BA%E7%89%9B%E4%BB%94%E5%85%A9%E6%88%AA%E5%89%AA%E8%A3%81%E5%AF%AC%E8%A4%B2,icelandcatreborn,https://www.threads.com/@icelandcatreborn/post/Da8AZOVk97C
751751887_18146252122496808_778291147096659568_n.png,Urban Research,KBF デニムスリーブリメイクシャツ,https://voi.0101.co.jp/voi/wsg/wrt-5_mcd-CF021_cpg-233_pno-00_ino-01.html,皺皺布-牛仔拼袖襯衫,https://www.hahababyselect.com/products/%E7%9A%BA%E7%9A%BA%E5%B8%83-%E7%89%9B%E4%BB%94%E6%8B%BC%E8%A2%96%E8%A5%AF%E8%A1%AB,,https://www.facebook.com/hahababyselect/posts/pfbid02sbJ7uvYkpuycwbQ1ocjwoMyzCCjret2U47YnTbEMNFhUViX5wnF2dkPoYKPx5zGUl,,https://web.archive.org/web/20260718185727/https://www.hahababyselect.com/products/%E7%9A%BA%E7%9A%BA%E5%B8%83-%E7%89%9B%E4%BB%94%E6%8B%BC%E8%A2%96%E8%A5%AF%E8%A1%AB,icelandcatreborn,https://www.threads.com/@icelandcatreborn/post/Da8AZOVk97C
749652790_18099509999058513_5171053293017664971_n.jpg,niko and...,クロップドレイヤーセットプルオーバー,https://wear.jp/item/77015429/,短版長袖 + 無袖背心兩件組,,https://shopee.tw/hahababy-%E7%9F%AD%E7%89%88%E9%95%B7%E8%A2%96-%E7%84%A1%E8%A2%96%E8%83%8C%E5%BF%83%E5%85%A9%E4%BB%B6%E5%A5%97L-i.49492859.28732936057,https://youtu.be/wLFDFGIIMUA?t=4248,1,,a.wan23wan,https://www.threads.com/@a.wan23wan/post/Da8B7yGksom
752524892_18097949279196147_2628767674615756217_n.png,UN3D.,round line safari aio,https://tenderselection.com/products/round-line-safari-aio,極簡系列-大人背心寬褲,https://www.hahababyselect.com/products/%E6%A5%B5%E7%B0%A1%E7%B3%BB%E5%88%97-%E5%A4%A7%E4%BA%BA%E8%83%8C%E5%BF%83%E5%AF%AC%E8%A4%B2,https://shopee.tw/%E3%80%90hahababy%E3%80%91%E6%A5%B5%E7%B0%A1%E7%B3%BB%E5%88%97-%E5%A4%A7%E4%BA%BA%E8%83%8C%E5%BF%83%E5%AF%AC%E8%A4%B2-i.780247315.40079829967,https://www.facebook.com/hahababyselect/posts/pfbid0fGBvn5SfJ8V6S7LCWSJSDmJy8akbg9vNwYEguYvoK9bUjiAhn2fjPy6Esu47PDTKl,,https://web.archive.org/web/20260718193310/https://www.hahababyselect.com/products/%E6%A5%B5%E7%B0%A1%E7%B3%BB%E5%88%97-%E5%A4%A7%E4%BA%BA%E8%83%8C%E5%BF%83%E5%AF%AC%E8%A4%B2,zp_liping,https://www.threads.com/@zp_liping/post/Da8W4bbGW6v
742301102_18146408719496808_3199362615768596745_n.webp,Mari&co,無商品名,https://www.instagram.com/p/DODw3BWCfI0/?img_index=8,極簡系列-褲管可拆牛仔長褲,https://www.hahababyselect.com/products/%E6%A5%B5%E7%B0%A1%E7%B3%BB%E5%88%97-%E8%A4%B2%E7%AE%A1%E5%8F%AF%E6%8B%86%E7%89%9B%E4%BB%94%E9%95%B7%E8%A4%B2,https://shopee.tw/%E3%80%90hahababy%E3%80%91%E6%A5%B5%E7%B0%A1%E7%B3%BB%E5%88%97-%E8%A4%B2%E7%AE%A1%E5%8F%AF%E6%8B%86%E7%89%9B%E4%BB%94%E9%95%B7%E8%A4%B2-i.780247315.48407758606,,1,https://web.archive.org/web/20260421035954/https://www.hahababyselect.com/products/%E6%A5%B5%E7%B0%A1%E7%B3%BB%E5%88%97-%E8%A4%B2%E7%AE%A1%E5%8F%AF%E6%8B%86%E7%89%9B%E4%BB%94%E9%95%B7%E8%A4%B2,icelandcatreborn,https://www.threads.com/@icelandcatreborn/post/Da9YDuKE95s
743118223_17898110223473211_2009060007321535091_n.jpg,niko and...,BOYSフィールドベスト,https://zozo.jp/shop/nikoand/goods-sale/103089996/,極簡系列-大人收腰工裝背心,https://www.hahababyselect.com/products/%E6%A5%B5%E7%B0%A1%E7%B3%BB%E5%88%97-%E5%A4%A7%E4%BA%BA%E6%94%B6%E8%85%B0%E5%B7%A5%E8%A3%9D%E8%83%8C%E5%BF%83,https://shopee.tw/%E3%80%90hahababy%E3%80%91%E6%A5%B5%E7%B0%A1%E7%B3%BB%E5%88%97-%E5%A4%A7%E4%BA%BA%E6%94%B6%E8%85%B0%E5%B7%A5%E8%A3%9D%E8%83%8C%E5%BF%83-i.780247315.44280415947,https://www.facebook.com/hahababyselect/posts/new%E6%94%B6%E8%85%B0%E5%B7%A5%E8%A3%9D%E8%83%8C%E5%BF%83%E5%8D%A1%E5%85%B6%E8%89%B2%E8%97%8D%E8%89%B2%E5%85%A9%E8%89%B2%E5%8F%AF%E9%81%B8free-size%E4%B8%AD%E6%80%A7%E7%89%88%E5%9E%8B%E7%B4%94%E6%A3%89%E6%96%9C%E7%B4%8B%E9%87%8D%E7%A3%85%E5%B8%83%E6%96%99%E7%89%88%E5%9E%8B%E7%A1%AC%E6%8C%BA%E5%85%BC%E9%A1%A7%E8%A6%AA%E8%86%9A%E8%88%92%E9%81%A9%E5%A4%9A%E5%8F%A3%E8%A2%8B%E5%B7%A5%E8%A3%9D%E6%84%9F%E8%A8%AD%E8%A8%88%E8%85%B0%E9%96%93%E6%8A%BD%E7%B9%A9%E5%8F%AF%E8%AA%BF%E7%AF%80-mit/1271051581876772/,,https://web.archive.org/web/20260720161040/https://www.hahababyselect.com/products/%E6%A5%B5%E7%B0%A1%E7%B3%BB%E5%88%97-%E5%A4%A7%E4%BA%BA%E6%94%B6%E8%85%B0%E5%B7%A5%E8%A3%9D%E8%83%8C%E5%BF%83,ashiun_____,https://www.threads.com/@ashiun_____/post/DaoL9IfE3sm
743545589_17898110259473211_5730786940286837910_n.jpg,niko and...,フリルティアードベスト,https://wear.jp/item/79620204/,大人蛋糕層次上衣,https://www.hahababyselect.com/products/%E5%A4%A7%E4%BA%BA%E8%9B%8B%E7%B3%95%E5%B1%A4%E6%AC%A1%E4%B8%8A%E8%A1%A3,,,1,https://web.archive.org/web/20251008191351/https://www.hahababyselect.com/products/%E5%A4%A7%E4%BA%BA%E8%9B%8B%E7%B3%95%E5%B1%A4%E6%AC%A1%E4%B8%8A%E8%A1%A3,ashiun_____,https://www.threads.com/@ashiun_____/post/DaoL9IfE3sm
744858381_18054918452537011_6521525990835236304_n.jpg,チチカカ,エッグタックパンツ,https://store.shopping.yahoo.co.jp/titicaca-y/psjba036.html,極簡系列-大人九分寬褲,https://www.hahababyselect.com/products/69e0546978de8b147c5e7cf9,,https://www.instagram.com/p/DXVwa8aExMa/,1,https://web.archive.org/web/20260519064246/https://www.hahababyselect.com/products/69e0546978de8b147c5e7cf9,shop3babies,https://www.threads.com/@shop3babies/post/DaqOMsBEncQ
